GEOID,eviction_2020, eviction_2021,eviction_2022,eviction_2023,own_occ_rate,corp_own_rate,median_yearbuilt,median_price,median_prslpr,mortgage,median_totrooms,median_bathrooms,median_bedrooms,median_lotsize,median_intersf,median_flip_horizon,median_price_diff,median_price_diff_pch,median_lasqbin,mean_month_horizon,buyer_llc_ind_sum,buyer_bus_ind_sum,buyer_trst_ind_sum,buyer_bnk_ind_sum,buyer_gse_ind_sum,buyer_gov_ind_sum,seller_llc_ind_sum,seller_llp_ind_sum,seller_bus_ind_sum,seller_trst_ind_sum,seller_bnk_ind_sum,seller_gse_ind_sum,seller_gov_ind_sum,flip_ind_sum,buy_side_flip_sum,sell_side_flip_sum,restype_R1F_sum,sum_institutional_investor,sum_large_investor,sum_medium_investor,sum_non_investor,sum_small_investor,sum_non_small_llc_investor,sum_small_llc_investor,count_1.FAM.RES,count_2.FAM.RES,count_3.FAM.RES,count_CONDOMINIUM,count_RES.DEV.LAND,percent_owners,num_sales_transactions,years,pop,male,female,pop_u18,pop_18_64,pop_65o,nhwhi,nhaa,nhna,nhas,nhpi,nhoth,nhmlt,lat,fam,hh,fhh,fhh2,fhh3,fhh4,fhh5,fhh6,fhh7o,nfhh,nfhh1,nfhh2,nfhh3,nfhh4,nfhh5,nfhh6,nfhh7o,acs_year,mhi,mhi_me,o_mhi,o_mhi_me,r_mhi,r_mhi_me
25025092200,14.0,8.0,16.0,24.0,0.6047381546134664,0.1172069825436409,1905.0,315500.0,120000.0,221000.0,9.0,2,4.0,3772.0,2382.5,838.0,-2501.0,-1.78,2450.5,8.0,22,15,5,27,12,0,20,0,20,25,54,10,1,52,63,52,140,63.0,18.0,20.0,347.0,32.0,431.0,49.0,140.0,80.0,70.0,159.0,5.0,33.8,480,2010.0,3349.0,1625.0,1724.0,783.0,2267.0,299.0,740.0,1417.0,15.0,542.0,0.0,90.0,123.0,422.0,753.0,1134.0,753.0,214.0,194.0,153.0,100.0,55.0,37.0,381.0,247.0,99.0,19.0,6.0,7.0,2.0,1.0,2007-11,45848.0,8994.0,112188.0,44350.0,31655.0,6144.0
25025092300,15.0,18.0,29.0,32.0,0.4764991896272285,0.1539708265802269,1905.0,254950.0,132000.0,192025.0,11.0,3,6.0,3665.5,2820.5,488.0,-45967.0,-14.065,2850.5,8.0,25,7,26,40,13,0,20,0,41,38,71,10,6,53,56,53,72,83.0,20.0,14.0,290.0,13.0,364.0,56.0,72.0,61.0,172.0,61.0,2.0,29.3,420,2010.0,2893.0,1294.0,1599.0,842.0,1793.0,258.0,47.0,2222.0,5.0,21.0,0.0,41.0,99.0,458.0,686.0,956.0,686.0,181.0,186.0,148.0,82.0,59.0,30.0,270.0,207.0,39.0,14.0,6.0,4.0,0.0,0.0,2007-11,36765.0,6530.0,60833.0,45441.0,32804.0,5234.0
25025092400,47.0,32.0,70.0,100.0,0.3962732919254658,0.2198757763975155,1905.0,265000.0,105000.0,193500.0,11.0,3,5.0,3829.0,2998.0,374.0,-25055.0,-7.97,3050.5,9.0,33,19,39,49,16,0,36,0,41,60,99,11,7,86,95,86,30,114.0,17.0,40.0,328.0,32.0,455.0,76.0,30.0,71.0,186.0,164.0,13.0,30.9,531,2010.0,5277.0,2342.0,2935.0,1635.0,3215.0,427.0,56.0,3470.0,32.0,43.0,0.0,60.0,146.0,1470.0,1317.0,1873.0,1317.0,424.0,331.0,267.0,185.0,56.0,54.0,556.0,456.0,80.0,13.0,4.0,3.0,0.0,0.0,2007-11,26207.0,11813.0,54250.0,11504.0,21920.0,4969.0
25025100100,19.0,22.0,38.0,70.0,0.4483159117305458,0.1579558652729384,1920.0,249950.0,68000.0,161598.5,8.0,2,4.0,3878.0,2496.0,420.0,2712.0,0.875,2650.5,9.0,33,19,28,30,19,0,43,0,27,50,57,12,8,66,68,66,64,75.0,15.0,15.0,337.0,30.0,411.0,61.0,64.0,75.0,135.0,105.0,7.0,36.7,472,2010.0,5510.0,2330.0,3180.0,1759.0,3261.0,490.0,57.0,3542.0,17.0,48.0,4.0,112.0,127.0,1603.0,1328.0,1895.0,1328.0,390.0,359.0,270.0,175.0,64.0,70.0,567.0,493.0,51.0,13.0,5.0,4.0,1.0,0.0,2007-11,22375.0,9606.0,77143.0,47808.0,17571.0,3101.0
25025100200,15.0,16.0,29.0,33.0,0.4448,0.1472,1915.0,225000.0,73000.0,147070.0,7.0,2,3.0,3800.0,1691.0,442.0,762.5,0.27,1750.5,10.0,27,18,36,26,15,1,23,0,45,36,56,6,14,84,88,84,78,71.0,21.0,13.0,302.0,26.0,381.0,52.0,78.0,68.0,100.0,120.0,8.0,35.6,433,2010.0,2787.0,1217.0,1570.0,820.0,1753.0,214.0,37.0,2185.0,4.0,27.0,0.0,49.0,72.0,413.0,711.0,905.0,711.0,188.0,205.0,162.0,96.0,28.0,32.0,194.0,156.0,30.0,5.0,1.0,1.0,0.0,1.0,2007-11,41898.0,11258.0,71591.0,18645.0,34976.0,4836.0
25025100300,12.0,23.0,24.0,28.0,0.5281173594132029,0.10880195599022,1905.0,275000.0,110000.0,209000.0,10.0,2,5.0,4143.0,2333.0,455.0,-13550.0,-5.13,2350.5,9.0,17,11,27,47,5,0,19,0,23,50,90,2,7,63,71,63,98,82.0,18.0,12.0,337.0,14.0,404.0,59.0,98.0,112.0,114.0,98.0,8.0,31.7,463,2010.0,3303.0,1476.0,1827.0,917.0,2064.0,322.0,120.0,2643.0,7.0,23.0,0.0,65.0,93.0,352.0,826.0,1121.0,826.0,237.0,233.0,175.0,101.0,49.0,31.0,295.0,236.0,47.0,5.0,6.0,0.0,0.0,1.0,2007-11,45685.0,7104.0,64688.0,19457.0,30455.0,16206.0
25025100400,11.0,28.0,40.0,45.0,0.6399604352126608,0.0979228486646884,1915.0,296727.5,134500.0,233950.0,8.0,2,4.0,4196.0,2329.0,635.5,-42124.0,-12.53,2350.5,11.0,33,13,33,43,10,1,17,0,23,46,81,7,2,77,82,77,128,71.0,26.0,20.0,422.0,31.0,497.0,73.0,128.0,153.0,124.0,146.0,1.0,40.4,570,2010.0,4865.0,2171.0,2694.0,1159.0,3153.0,553.0,557.0,3320.0,19.0,233.0,0.0,110.0,169.0,457.0,1199.0,1695.0,1199.0,403.0,320.0,235.0,147.0,54.0,40.0,496.0,390.0,79.0,15.0,8.0,0.0,1.0,3.0,2007-11,52930.0,16901.0,90662.0,15252.0,31295.0,15837.0
25025100500,34.0,34.0,39.0,62.0,0.4548083875632682,0.1634128705712219,1905.0,285000.0,122500.0,216000.0,8.0,2,4.0,3076.0,2171.0,621.5,-8000.0,-2.73,2250.5,11.0,53,28,34,40,24,1,65,0,37,55,84,20,14,135,147,135,146,114.0,40.0,49.0,597.0,52.0,768.0,84.0,146.0,102.0,209.0,302.0,10.0,34.6,852,2010.0,5989.0,2820.0,3169.0,1551.0,3866.0,572.0,796.0,3317.0,14.0,572.0,1.0,115.0,206.0,968.0,1449.0,2174.0,1449.0,465.0,394.0,303.0,150.0,74.0,63.0,725.0,544.0,139.0,23.0,14.0,2.0,2.0,1.0,2007-11,46605.0,5203.0,87143.0,65242.0,33257.0,14401.0
25025100601,11.0,18.0,20.0,19.0,0.5650406504065041,0.1056910569105691,1912.0,244500.0,76500.0,193500.0,6.0,1,3.0,1180.0,1173.0,801.0,3805.0,2.27,1150.5,9.0,25,14,22,43,25,1,49,0,52,74,76,18,3,110,119,110,144,96.0,20.0,42.0,741.0,54.0,886.0,67.0,144.0,137.0,87.0,567.0,0.0,29.1,953,2010.0,5154.0,2534.0,2620.0,1148.0,3509.0,497.0,2102.0,1418.0,8.0,839.0,2.0,174.0,133.0,478.0,1162.0,2028.0,1162.0,397.0,302.0,236.0,128.0,50.0,49.0,866.0,615.0,210.0,31.0,5.0,4.0,1.0,0.0,2007-11,53616.0,4895.0,82929.0,18202.0,46004.0,8779.0
25025100603,3.0,4.0,6.0,2.0,0.4733333333333333,0.16,1920.0,266500.0,0.0,202200.0,5.0,2,2.0,1746.0,1334.0,728.0,7000.0,2.84,1350.5,11.0,31,10,12,7,3,1,83,0,27,42,15,4,0,46,49,46,81,24.0,6.0,19.0,387.0,21.0,419.0,38.0,81.0,63.0,25.0,244.0,2.0,37.2,457,2010.0,1904.0,938.0,966.0,371.0,1231.0,302.0,1314.0,235.0,1.0,160.0,1.0,20.0,44.0,129.0,384.0,754.0,384.0,147.0,95.0,75.0,45.0,13.0,9.0,370.0,263.0,82.0,15.0,8.0,2.0,0.0,0.0,2007-11,63594.0,22450.0,86125.0,18282.0,39811.0,19241.0
25025100700,2.0,5.0,7.0,6.0,0.6247531270572745,0.1026991441737985,1925.0,290000.0,0.0,232000.0,6.0,2,3.0,3303.0,1392.0,1020.5,35000.0,14.36,1350.5,12.0,13,4,30,11,6,0,20,0,13,37,25,4,1,46,50,46,236,39.0,16.0,21.0,583.0,26.0,663.0,22.0,236.0,122.0,29.0,267.0,2.0,44.4,685,2010.0,4322.0,2092.0,2230.0,874.0,2759.0,689.0,3847.0,152.0,5.0,167.0,0.0,16.0,34.0,101.0,1003.0,1873.0,1003.0,403.0,249.0,191.0,110.0,34.0,16.0,870.0,651.0,184.0,31.0,4.0,0.0,0.0,0.0,2007-11,68467.0,6561.0,83750.0,15903.0,53462.0,17839.0
25025100800,16.0,16.0,22.0,59.0,0.6346389228886169,0.1034271725826193,1920.0,299000.0,69000.0,222800.0,6.0,2,3.0,3290.0,1547.0,976.5,30000.0,10.86,1550.5,10.0,27,17,23,15,7,0,68,0,33,44,34,7,1,72,78,72,282,48.0,21.0,21.0,766.0,31.0,842.0,45.0,282.0,147.0,41.0,377.0,1.0,38.9,887,2010.0,5546.0,2648.0,2898.0,1057.0,3704.0,785.0,2896.0,1364.0,15.0,614.0,1.0,62.0,182.0,412.0,1216.0,2524.0,1216.0,513.0,299.0,208.0,122.0,47.0,27.0,1308.0,1006.0,253.0,33.0,10.0,1.0,4.0,1.0,2007-11,60813.0,15378.0,98879.0,12089.0,35938.0,16656.0
25025100900,6.0,15.0,21.0,17.0,0.6484375,0.1203125,1925.0,269950.0,110000.0,212925.0,6.0,2,3.0,4492.0,1530.0,636.5,9050.0,6.34,1550.5,10.0,28,13,24,27,10,0,28,0,19,70,59,4,0,72,77,72,238,55.0,16.0,26.0,445.0,26.0,515.0,53.0,238.0,114.0,34.0,140.0,2.0,40.3,568,2010.0,4072.0,1887.0,2185.0,880.0,2780.0,412.0,933.0,2342.0,0.0,278.0,0.0,56.0,113.0,350.0,996.0,1610.0,996.0,343.0,302.0,187.0,84.0,44.0,36.0,614.0,482.0,112.0,16.0,3.0,0.0,0.0,1.0,2007-11,56125.0,6913.0,68889.0,6099.0,40330.0,13927.0
25025101001,41.0,31.0,64.0,61.0,0.5291170945522855,0.0814026299311208,1931.0,235000.0,79000.0,191500.0,7.0,2,3.0,4200.0,1530.0,655.5,-850.5,-0.265,1550.5,11.0,29,19,30,42,9,0,41,0,23,43,82,6,2,75,84,75,338,71.0,14.0,12.0,522.0,19.0,571.0,67.0,338.0,116.0,25.0,101.0,5.0,44.8,638,2010.0,5480.0,2463.0,3017.0,1223.0,3529.0,728.0,133.0,4551.0,18.0,13.0,0.0,44.0,127.0,594.0,1411.0,2127.0,1411.0,519.0,395.0,254.0,139.0,56.0,48.0,716.0,619.0,77.0,13.0,5.0,1.0,1.0,0.0,2007-11,62446.0,18697.0,87000.0,18989.0,26295.0,13781.0
25025101002,21.0,16.0,77.0,105.0,0.6311207834602829,0.0729053318824809,1935.0,273461.0,67000.0,211875.0,8.0,2,4.0,5006.0,1800.0,510.0,-19026.0,-6.295,1850.5,9.0,13,9,17,30,4,0,12,0,17,37,50,3,3,50,53,50,169,52.0,9.0,8.0,317.0,11.0,353.0,44.0,169.0,161.0,18.0,11.0,6.0,41.8,397,2010.0,4979.0,2175.0,2804.0,1193.0,3052.0,734.0,201.0,3834.0,19.0,53.0,0.0,47.0,132.0,693.0,1269.0,1968.0,1269.0,503.0,357.0,218.0,110.0,51.0,30.0,699.0,618.0,69.0,9.0,2.0,1.0,0.0,0.0,2007-11,36128.0,3760.0,107985.0,24594.0,30745.0,7914.0
25025101101,13.0,13.0,32.0,32.0,0.5596026490066225,0.0960264900662251,1920.0,274950.0,60475.0,217525.0,11.0,2,5.0,4376.5,2692.0,532.0,16882.5,7.545,2750.5,10.0,26,13,26,24,4,0,30,0,28,36,44,2,2,61,62,61,48,51.0,16.0,14.0,262.0,25.0,325.0,43.0,48.0,125.0,84.0,57.0,10.0,40.2,368,2010.0,3155.0,1457.0,1698.0,901.0,1921.0,333.0,29.0,2532.0,7.0,2.0,0.0,10.0,96.0,479.0,788.0,1048.0,788.0,212.0,224.0,178.0,98.0,45.0,31.0,260.0,203.0,41.0,8.0,3.0,4.0,1.0,0.0,2007-11,58672.0,13695.0,59219.0,14397.0,54453.0,39138.0
25025101102,27.0,34.0,63.0,61.0,0.4393139841688654,0.1332453825857519,1905.0,288000.0,79000.0,221000.0,9.0,2,4.0,3589.0,2974.0,631.0,7020.0,1.96,3050.5,10.0,27,20,18,25,6,1,30,0,41,29,45,2,8,72,79,72,55,67.0,29.0,19.0,354.0,22.0,446.0,45.0,55.0,50.0,181.0,144.0,5.0,35.0,491,2010.0,4396.0,1992.0,2404.0,1233.0,2704.0,459.0,54.0,3692.0,15.0,24.0,3.0,3.0,84.0,521.0,1083.0,1511.0,1083.0,325.0,293.0,232.0,138.0,58.0,37.0,428.0,334.0,52.0,27.0,11.0,2.0,1.0,1.0,2007-11,32854.0,9266.0,50391.0,14653.0,27500.0,7866.0
25025110103,11.0,13.0,56.0,46.0,0.4915992532669571,0.1300560049782202,1915.0,289000.0,75000.0,228000.0,6.0,1,3.0,1248.5,1141.5,1080.0,30000.0,10.85,1150.5,13.0,14,14,19,12,3,0,33,0,27,57,20,2,0,70,71,70,137,25.0,10.0,26.0,768.0,19.0,825.0,23.0,137.0,78.0,44.0,529.0,3.0,35.5,848,2010.0,5460.0,2502.0,2958.0,1103.0,3913.0,444.0,2138.0,961.0,22.0,390.0,2.0,35.0,166.0,1746.0,1141.0,2186.0,1141.0,413.0,331.0,193.0,130.0,36.0,38.0,1045.0,622.0,285.0,80.0,39.0,12.0,4.0,3.0,2007-11,58935.0,11740.0,91793.0,13914.0,29395.0,12978.0
25025110201,6.0,17.0,33.0,31.0,0.561965811965812,0.1282051282051282,1945.0,269500.0,94750.0,201096.0,6.0,2,3.0,4771.5,1549.0,731.0,15000.0,7.24,1550.5,8.0,5,3,10,13,2,0,7,0,11,14,25,1,1,27,28,27,101,19.0,11.0,11.0,185.0,10.0,221.0,15.0,101.0,36.0,14.0,61.0,3.0,39.0,236,2010.0,2051.0,943.0,1108.0,492.0,1362.0,197.0,411.0,795.0,13.0,42.0,0.0,15.0,41.0,734.0,523.0,815.0,523.0,191.0,154.0,98.0,50.0,20.0,10.0,292.0,235.0,44.0,9.0,2.0,1.0,0.0,1.0,2007-11,54263.0,6849.0,85956.0,32222.0,27850.0,10150.0
25025110301,4.0,2.0,8.0,5.0,0.6172450052576236,0.103049421661409,1938.0,280000.0,85000.0,220000.0,6.0,2,3.0,4000.0,1310.0,916.0,29000.0,12.09,1350.5,8.0,13,7,16,11,1,0,47,0,11,33,26,2,1,48,42,48,204,17.0,11.0,15.0,411.0,15.0,444.0,25.0,204.0,68.0,13.0,165.0,0.0,46.7,469,2010.0,2405.0,1105.0,1300.0,560.0,1636.0,209.0,955.0,602.0,13.0,60.0,0.0,19.0,64.0,692.0,589.0,898.0,589.0,199.0,152.0,137.0,61.0,22.0,18.0,309.0,221.0,75.0,6.0,5.0,1.0,0.0,1.0,2007-11,72159.0,19524.0,86750.0,24547.0,67543.0,20035.0
25025110401,6.0,6.0,16.0,12.0,0.6299603174603174,0.1051587301587301,1920.0,276500.0,97500.0,216000.0,6.0,2,3.0,1802.0,1725.0,879.5,22500.0,8.33,1750.5,9.0,26,9,16,19,3,1,42,0,19,39,36,2,2,46,48,46,107,38.0,12.0,20.0,402.0,11.0,437.0,46.0,107.0,68.0,32.0,255.0,1.0,35.4,483,2010.0,3566.0,1663.0,1903.0,868.0,2382.0,316.0,1117.0,945.0,5.0,92.0,5.0,14.0,79.0,1309.0,908.0,1285.0,908.0,294.0,277.0,191.0,78.0,40.0,28.0,377.0,257.0,101.0,10.0,9.0,0.0,0.0,0.0,2007-11,48750.0,20476.0,82396.0,14862.0,32250.0,12453.0
25025110403,2.0,8.0,9.0,4.0,0.7199444058373871,0.064628214037526,1931.0,305000.0,117000.0,240000.0,6.0,2,3.0,4216.0,1450.0,948.5,26000.0,9.83,1450.5,11.0,17,15,17,21,18,1,33,2,25,32,47,9,1,75,77,75,343,59.0,9.0,15.0,643.0,29.0,715.0,40.0,343.0,107.0,17.0,265.0,3.0,41.7,755,2010.0,4309.0,1953.0,2356.0,912.0,2877.0,520.0,2148.0,895.0,10.0,110.0,4.0,46.0,94.0,1002.0,1064.0,1675.0,1064.0,368.0,300.0,219.0,116.0,32.0,29.0,611.0,460.0,125.0,17.0,5.0,3.0,0.0,1.0,2007-11,65417.0,10282.0,93897.0,8006.0,31696.0,5966.0
25025110501,0.0,3.0,2.0,1.0,0.7093023255813954,0.0822898032200357,1920.0,350000.0,15000.0,275000.0,7.0,2,3.0,4468.0,1686.0,1268.5,52000.0,18.65,1650.5,13.0,1,2,7,2,0,0,19,0,3,22,5,0,0,25,25,25,255,5.0,4.0,6.0,424.0,16.0,451.0,4.0,255.0,70.0,11.0,111.0,0.0,41.8,455,2010.0,3253.0,1547.0,1706.0,685.0,2149.0,419.0,2299.0,321.0,1.0,91.0,0.0,10.0,70.0,461.0,824.0,1300.0,824.0,325.0,216.0,179.0,70.0,19.0,15.0,476.0,338.0,117.0,15.0,3.0,1.0,0.0,2.0,2007-11,77201.0,11244.0,93810.0,26750.0,67679.0,32300.0
25025110502,2.0,5.0,14.0,5.0,0.5781600598354525,0.1039640987284966,1920.0,308500.0,75500.0,237500.0,6.0,2,3.0,3500.0,1530.0,1038.0,26000.0,11.76,1550.5,10.0,16,7,23,19,6,0,42,0,15,36,38,4,2,58,62,58,213,43.0,10.0,13.0,586.0,23.0,641.0,34.0,213.0,115.0,32.0,280.0,3.0,37.6,675,2010.0,3806.0,1811.0,1995.0,762.0,2588.0,456.0,2070.0,625.0,5.0,113.0,0.0,29.0,88.0,876.0,901.0,1580.0,901.0,324.0,250.0,200.0,80.0,29.0,18.0,679.0,507.0,146.0,18.0,4.0,2.0,2.0,0.0,2007-11,53789.0,7346.0,92786.0,19401.0,38296.0,2923.0
25025110601,1.0,4.0,0.0,0.0,0.8013120899718837,0.0524835988753514,1938.0,407250.0,165250.0,299050.0,7.0,2,3.0,6107.5,1632.0,1088.0,64000.0,14.79,1650.5,13.0,1,1,10,3,1,0,1,0,1,22,5,1,0,28,30,28,359,5.0,3.0,11.0,380.0,11.0,408.0,2.0,359.0,18.0,0.0,27.0,2.0,43.4,410,2010.0,2969.0,1301.0,1668.0,520.0,1545.0,904.0,2580.0,76.0,7.0,131.0,1.0,13.0,39.0,122.0,690.0,1235.0,690.0,318.0,160.0,128.0,62.0,14.0,8.0,545.0,459.0,75.0,9.0,1.0,0.0,1.0,0.0,2007-11,89931.0,15083.0,103880.0,13525.0,48750.0,18674.0
25025110607,2.0,2.0,5.0,7.0,0.6152647975077882,0.1121495327102803,1920.0,330000.0,0.0,256000.0,6.0,2,3.0,3000.0,1448.0,1127.0,34500.0,11.75,1450.5,13.0,8,6,4,4,2,1,32,0,5,54,12,1,2,49,53,49,276,11.0,3.0,9.0,708.0,22.0,739.0,14.0,276.0,90.0,15.0,359.0,0.0,39.6,753,2010.0,5077.0,2283.0,2794.0,842.0,3254.0,981.0,4085.0,263.0,6.0,128.0,0.0,29.0,79.0,487.0,1137.0,2089.0,1137.0,486.0,301.0,232.0,87.0,22.0,9.0,952.0,722.0,196.0,21.0,6.0,4.0,1.0,2.0,2007-11,76414.0,13501.0,102694.0,18879.0,54250.0,13729.0
25025120103,1.0,0.0,1.0,1.0,0.6306818181818182,0.1463068181818181,1910.0,530000.0,175000.0,329000.0,7.0,2,3.0,2066.0,1947.0,1290.0,48000.0,9.02,1950.5,14.0,9,3,5,0,0,0,19,0,10,15,4,0,0,18,19,18,73,3.0,3.0,1.0,309.0,7.0,314.0,9.0,73.0,24.0,3.0,215.0,0.0,39.6,323,2010.0,1508.0,696.0,812.0,271.0,1067.0,170.0,1270.0,55.0,1.0,54.0,0.0,8.0,43.0,77.0,367.0,660.0,367.0,160.0,116.0,71.0,17.0,3.0,0.0,293.0,188.0,71.0,18.0,11.0,5.0,0.0,0.0,2007-11,172852.0,49837.0,175368.0,27552.0,92500.0,56615.0
25025120104,1.0,0.0,2.0,2.0,0.5005793742757821,0.1077636152954808,1905.0,307500.0,54000.0,231000.0,5.0,1,2.0,1035.0,1015.0,1186.0,51500.0,16.55,1050.5,13.0,2,1,7,2,0,0,20,0,2,24,4,0,0,37,37,37,51,3.0,1.0,8.0,398.0,7.0,413.0,4.0,51.0,21.0,10.0,331.0,0.0,29.5,417,2010.0,2095.0,892.0,1203.0,349.0,1614.0,132.0,1359.0,150.0,2.0,126.0,0.0,8.0,43.0,407.0,402.0,1000.0,402.0,170.0,126.0,77.0,19.0,7.0,3.0,598.0,353.0,202.0,29.0,10.0,3.0,0.0,1.0,2007-11,65526.0,9800.0,76806.0,32626.0,48281.0,30457.0
25025120105,0.0,1.0,1.0,0.0,0.744346116027532,0.1140609636184857,1955.0,457000.0,152750.0,239375.0,6.0,2,3.0,5544.0,1602.0,1078.0,50500.0,17.24,1650.5,12.0,7,6,15,4,2,0,1,0,5,46,5,3,1,57,58,57,324,10.0,10.0,13.0,556.0,23.0,600.0,12.0,324.0,1.0,0.0,274.0,3.0,35.0,612,2010.0,2444.0,1062.0,1382.0,427.0,1458.0,559.0,1890.0,117.0,2.0,209.0,1.0,5.0,70.0,150.0,560.0,898.0,560.0,298.0,115.0,104.0,32.0,9.0,2.0,338.0,226.0,100.0,11.0,1.0,0.0,0.0,0.0,2007-11,168125.0,19036.0,173365.0,19853.0,46964.0,58534.0
25025120201,9.0,28.0,50.0,23.0,0.4757118927973199,0.1591289782244556,1910.0,282250.0,0.0,223600.0,5.0,1,2.0,1003.0,986.0,1137.0,31900.0,15.01,950.5,13.0,15,6,12,0,2,0,56,0,16,43,3,0,0,50,51,50,33,13.0,2.0,9.0,611.0,15.0,634.0,16.0,33.0,19.0,37.0,531.0,1.0,27.5,650,2010.0,3439.0,1577.0,1862.0,503.0,2666.0,270.0,1903.0,510.0,7.0,115.0,0.0,28.0,76.0,800.0,646.0,1659.0,646.0,299.0,192.0,105.0,30.0,12.0,8.0,1013.0,592.0,321.0,80.0,17.0,3.0,0.0,0.0,2007-11,64636.0,11485.0,108039.0,12707.0,50368.0,7069.0
25025120301,9.0,15.0,17.0,32.0,0.4930139720558882,0.1423819028609447,1905.0,293500.0,0.0,220000.0,5.0,1,2.0,1236.0,1168.0,1041.5,36000.0,14.77,1150.5,10.0,18,11,26,20,4,0,92,0,35,56,43,5,2,71,70,71,72,43.0,19.0,24.0,699.0,40.0,788.0,37.0,72.0,72.0,79.0,566.0,1.0,32.8,825,2010.0,4795.0,2312.0,2483.0,862.0,3587.0,346.0,1908.0,789.0,9.0,136.0,0.0,28.0,104.0,1821.0,949.0,1784.0,949.0,343.0,249.0,186.0,99.0,35.0,37.0,835.0,454.0,242.0,93.0,35.0,8.0,3.0,0.0,2007-11,61599.0,9682.0,93558.0,25794.0,41394.0,13530.0
25025120400,15.0,20.0,18.0,15.0,0.5517241379310345,0.1172413793103448,1910.0,360000.0,107890.0,255900.0,5.0,1,2.0,1249.0,1194.0,1158.0,41000.0,14.1,1250.5,14.0,19,8,17,6,1,0,127,0,11,89,10,1,2,85,91,85,120,15.0,8.0,18.0,1193.0,20.0,1232.0,22.0,120.0,61.0,28.0,1011.0,2.0,31.1,1254,2010.0,5751.0,2631.0,3120.0,673.0,4448.0,630.0,4344.0,383.0,13.0,259.0,2.0,24.0,160.0,566.0,999.0,2710.0,999.0,506.0,264.0,156.0,47.0,18.0,8.0,1711.0,1069.0,458.0,101.0,48.0,16.0,10.0,9.0,2007-11,86587.0,20263.0,112520.0,11492.0,48438.0,14382.0
25025120500,1.0,6.0,5.0,5.0,0.4699367088607595,0.1392405063291139,1905.0,336000.0,500.0,251200.0,6.0,2,3.0,1663.0,1517.0,877.0,25100.0,6.865,1550.5,12.0,5,7,14,10,1,0,26,0,48,15,17,0,1,34,36,34,37,13.0,3.0,12.0,291.0,16.0,323.0,12.0,37.0,28.0,59.0,189.0,2.0,31.0,335,2010.0,2331.0,1099.0,1232.0,421.0,1734.0,176.0,764.0,232.0,6.0,63.0,0.0,22.0,49.0,1195.0,450.0,852.0,450.0,140.0,120.0,94.0,52.0,29.0,15.0,402.0,186.0,112.0,72.0,29.0,2.0,1.0,0.0,2007-11,47150.0,15009.0,84844.0,41203.0,43239.0,19202.0
25025120600,1.0,2.0,2.0,1.0,0.529482551143201,0.1143200962695547,1905.0,363300.0,0.0,268600.0,5.0,1,2.0,1278.5,1239.5,1314.0,22750.0,7.3,1250.5,10.0,8,5,15,3,2,0,48,0,15,24,5,2,1,26,24,26,33,5.0,2.0,10.0,418.0,9.0,434.0,10.0,33.0,38.0,18.0,342.0,1.0,34.5,444,2010.0,2335.0,1046.0,1289.0,268.0,1957.0,110.0,1751.0,115.0,3.0,79.0,1.0,15.0,70.0,301.0,417.0,1054.0,417.0,205.0,128.0,53.0,23.0,5.0,3.0,637.0,286.0,232.0,80.0,27.0,9.0,1.0,2.0,2007-11,85465.0,18464.0,99177.0,10685.0,71250.0,9037.0
25025120700,1.0,2.0,3.0,6.0,0.4460694698354662,0.1261425959780621,1910.0,302000.0,102650.0,226400.0,5.0,1,2.0,1057.0,1032.0,1148.5,40000.0,15.43,1050.5,12.0,4,5,6,2,0,0,22,0,7,17,5,0,0,31,31,31,19,4.0,1.0,13.0,373.0,8.0,394.0,5.0,19.0,10.0,21.0,334.0,0.0,26.6,399,2010.0,2014.0,979.0,1035.0,207.0,1565.0,242.0,1267.0,169.0,3.0,169.0,0.0,8.0,44.0,354.0,382.0,983.0,382.0,211.0,104.0,48.0,10.0,7.0,2.0,601.0,377.0,155.0,39.0,18.0,12.0,0.0,0.0,2007-11,72746.0,7748.0,92750.0,33235.0,53438.0,23600.0
25025130100,2.0,5.0,1.0,6.0,0.6706565107000363,0.0779833151976786,1940.0,370000.0,143500.0,280400.0,7.0,2,3.0,4876.0,1463.5,1238.0,55500.0,16.32,1450.5,12.0,13,3,19,2,0,0,21,0,3,41,6,1,2,65,71,65,656,13.0,10.0,17.0,853.0,31.0,909.0,15.0,656.0,39.0,0.0,213.0,1.0,40.9,924,2010.0,5906.0,2746.0,3160.0,1067.0,3913.0,926.0,4789.0,190.0,1.0,523.0,0.0,26.0,112.0,265.0,1458.0,2668.0,1458.0,659.0,388.0,267.0,108.0,31.0,5.0,1210.0,938.0,255.0,12.0,4.0,1.0,0.0,0.0,2007-11,76464.0,12737.0,89080.0,12723.0,52300.0,31495.0
